country	year	gov_right	gov_cent	gov_left	govparty	gov_new	gov_gap	gov_type	gov_chan	vturn	social1	social2	social3	social4	leftsoc1	leftsoc2	leftsoc3	comm1	comm2	comm3	comm4	agrarian	conserv1	conserv2	conserv3	conserv4	conserv5	relig1	relig2	relig3	relig4	relig5	relig6	relig7	liberal1	liberal2	liberal3	liberal4	liberal5	liberal6	ultrar1	ultrar2	protest1	protest2	protest3	protest4	green1	green2	green3	ethnic1	ethnic2	ethnic3	ethnic4	leftall	centall	rightall	others	ssocial1	ssocial2	ssocial3	ssocial4	sleftso1	sleftso2	sleftso3	scomm1	scomm2	scomm3	scomm4	sagraria	sconser1	sconser2	sconser3	sconser4	sconser5	srelig1	srelig2	srelig3	srelig4	srelig5	srelig6	srelig7	slibera1	slibera2	slibera3	slibera4	slibera5	slibera6	sultrar1	sultrar2	sprotes1	sprotes2	sprotes3	sprotes4	sgreen1	sgreen2	sgreen3	sethnic1	sethnic2	sethnic3	sethnic4	sleftal	scental	srightal	sothers	womenpar	rae_ele	rae_leg	effpar_ele	effpar_leg	dis_abso	dis_rel	dis_gall	lfirst1	lfirst2	lsec1	lsec2	leff1	leff2	lmin1	lmin2	lexe1	lexe2	ldis1	ldis2	lint1	lint2	lfed1	lfed2	lbic1	lbic2	lrid1	lrid2	ljud1	ljud2	lbank1	lbank2	lfirstp	lfirstpi	lfirstpb	instcons	plural	structur	integr	fed	pres	singmemd	strbic	referen	judrev	kaopen	openc	outlays	receipts	gdpgr	debt	deficit	adjustdef	interest	ttl_labf	civ_labf	emp_civ	labfopar	empratio	emp_ag	emp_ind	emp_serv	emp_un	unemp	st_unemp	nld	wi	wdlost	strike	grossu	netu	ud	sstran	socexp_t_pmp	socexp_c_pmp	socexp_k_pmp	oldage_pmp	survivor_pmp	incapben_pmp	health_pmp	family_pmp	almp_pmp	unemp_pmp	housing_pmp	othsocx_pmp	fallow_pmp	mpleave_pmp	othfam_c_pmp	daycare_pmp	othfam_k_pmp	servadmi_pmp	training_pmp	jobrot_pmp	incent_pmp	disabled_pmp	jobcrea_pmp	startup_pmp	compen_pmp	earretir_pmp	ilo_tot	pop	pop15_64	pop65	elderly
Finland	1960.00000	-24.37880	65.56780	-36.90360	-1.60000	-0.28000	0.00000	1.02000	-0.60000	0.03200	-1.02400	0.00000	0.00000	0.00000	-0.56000	0.00000	0.00000	12.31600	-0.33600	-3.89600	0.00000	4.05000	-3.66600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	1.23600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.35200	-2.06000	0.00000	0.00000	0.00000	-0.36000	0.00000	0.00000	13.93000	-0.16000	-3.71000	0.00000	2.96000	-5.42000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.07000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	0.82000	-13.07200	-1.88280	-0.97220	-0.57480	-0.25220	-0.32100	-0.05200	-0.97140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-13.46540	-17.33640	-15.30600	6.42449	NaN	2.05520	NaN	NaN	-298.14200	-295.32820	-173.45500	2.84480	6.17100	418.67800	-17.36400	-574.76900	-121.82200	-4.68660	NaN	-587.28571	-161.74306	-431.41592	-188.48816	-1129.86200	-783.94200	-32.27400	-8.04450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-24.92000	-460.38000	-500.26000	-279.40000	-4.88400
Finland	1961.00000	-24.37880	61.96780	-36.90360	-1.60000	-0.28000	0.00000	1.02000	0.40000	0.03200	-1.02400	0.00000	0.00000	0.00000	-0.56000	0.00000	0.00000	12.31600	-0.33600	-3.89600	0.00000	4.05000	-3.66600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	1.23600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.35200	-2.06000	0.00000	0.00000	0.00000	-0.36000	0.00000	0.00000	13.93000	-0.16000	-3.71000	0.00000	2.96000	-5.42000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.07000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	0.82000	-13.07200	-1.88280	-0.97220	-0.57480	-0.25220	-0.32100	-0.05200	-0.97140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-15.44540	-18.16640	-16.49600	4.62449	NaN	1.78520	NaN	-1.49857	-277.14200	-276.32820	-149.45500	2.42480	5.90100	408.67800	-11.36400	-546.76900	-126.82200	-4.92660	NaN	-580.28571	-135.78306	-486.18592	-214.95736	-1115.76200	-771.04200	-32.67400	-7.04450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-24.92000	-429.38000	-458.26000	-271.40000	-4.78400
Finland	1962.00000	-4.72880	35.00780	-36.90360	-1.60000	-0.28000	0.00000	-0.98000	0.40000	10.13200	-4.72400	0.00000	0.00000	0.00000	3.84000	0.00000	0.00000	11.11600	-0.33600	-3.89600	0.00000	3.95000	-4.36600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.51400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.93600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.95200	-7.06000	0.00000	0.00000	0.00000	0.64000	0.00000	0.00000	12.43000	-0.16000	-3.71000	0.00000	5.46000	-3.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-14.07200	0.29720	-0.09220	0.08520	-0.03220	0.11900	0.01800	1.01860	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-15.45540	-16.15640	-15.26600	0.82449	NaN	0.87520	NaN	-0.98857	-265.14200	-263.32820	-138.45500	1.59480	5.06100	366.67800	4.63600	-509.76900	-124.82200	-4.84660	NaN	-585.28571	-174.07306	-494.57592	-219.01296	-1040.26200	-704.24200	-28.87400	-6.64450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-24.92000	-399.38000	-412.26000	-265.40000	-4.68400
Finland	1963.00000	2.27120	22.56780	-21.10360	-0.60000	0.72000	1.00000	-0.98000	1.40000	10.13200	-4.72400	0.00000	0.00000	0.00000	3.84000	0.00000	0.00000	11.11600	-0.33600	-3.89600	0.00000	3.95000	-4.36600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.51400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.93600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.95200	-7.06000	0.00000	0.00000	0.00000	0.64000	0.00000	0.00000	12.43000	-0.16000	-3.71000	0.00000	5.46000	-3.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-14.07200	0.29720	-0.09220	0.08520	-0.03220	0.11900	0.01800	1.01860	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-18.28540	-14.82640	-15.97600	-0.97551	NaN	-1.03480	NaN	-0.12857	-266.14200	-266.32820	-145.45500	0.31480	3.61100	347.67800	4.63600	-497.76900	-120.82200	-4.65660	NaN	-565.28571	-76.38306	852.64408	418.02204	-1002.26200	-673.14200	-26.67400	-6.34450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-23.92000	-367.38000	-365.26000	-257.40000	-4.58400
Finland	1964.00000	-13.31880	-15.08220	-36.90360	-1.60000	0.72000	-1.00000	3.02000	0.40000	10.13200	-4.72400	0.00000	0.00000	0.00000	3.84000	0.00000	0.00000	11.11600	-0.33600	-3.89600	0.00000	3.95000	-4.36600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.51400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.93600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.95200	-7.06000	0.00000	0.00000	0.00000	0.64000	0.00000	0.00000	12.43000	-0.16000	-3.71000	0.00000	5.46000	-3.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-14.07200	0.29720	-0.09220	0.08520	-0.03220	0.11900	0.01800	1.01860	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-16.59540	-13.34640	-14.26600	1.82449	NaN	-0.71480	NaN	0.33143	-236.14200	-238.32820	-118.45500	0.38480	3.61100	328.67800	17.63600	-464.76900	-119.82200	-4.62660	-5.28065	-555.28571	-154.10306	-469.24592	-207.33296	-983.06200	-657.74200	-27.17400	-6.64450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-22.92000	-341.38000	-328.26000	-246.40000	-4.38400
Finland	1965.00000	11.98120	29.20780	-36.90360	-1.60000	-0.28000	0.00000	-0.98000	-0.60000	10.13200	-4.72400	0.00000	0.00000	0.00000	3.84000	0.00000	0.00000	11.11600	-0.33600	-3.89600	0.00000	3.95000	-4.36600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.51400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.93600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.95200	-7.06000	0.00000	0.00000	0.00000	0.64000	0.00000	0.00000	12.43000	-0.16000	-3.71000	0.00000	5.46000	-3.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	1.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-14.07200	0.29720	-0.09220	0.08520	-0.03220	0.11900	0.01800	1.01860	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-16.81540	-12.88640	-13.31600	1.82449	NaN	-0.12480	NaN	0.55143	-239.14200	-239.32820	-116.45500	-0.40520	3.01100	328.67800	-12.36400	-432.76900	-122.82200	-4.76660	-5.43065	-602.28571	-174.07306	-511.57592	-227.10186	-955.76200	-634.24200	-25.87400	-6.14450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-22.92000	-326.38000	-301.26000	-236.40000	-4.18400
Finland	1966.00000	-6.19880	3.74780	6.73640	0.40000	0.72000	2.00000	0.02000	0.40000	9.93200	2.97600	0.00000	0.00000	0.00000	2.04000	0.00000	0.00000	10.31600	-0.33600	-3.89600	0.00000	2.15000	-5.16600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.08400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.53600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-1.45200	1.44000	0.00000	0.00000	0.00000	3.14000	0.00000	0.00000	9.43000	-0.16000	-3.71000	0.00000	3.46000	-6.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	0.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-11.57200	-1.78280	-0.59220	-0.55480	-0.16220	-0.39100	-0.06200	-0.18140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-17.53540	-11.42640	-12.06600	-1.37551	NaN	-0.34480	NaN	0.33143	-228.14200	-232.32820	-112.45500	-0.69520	2.51100	303.67800	9.63600	-425.76900	-119.82200	-4.63660	-5.33065	-481.28571	-114.98306	-405.53592	-177.74896	-924.26200	-609.34200	-24.57400	-5.74450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-22.92000	-309.38000	-275.26000	-227.40000	-3.98400
Finland	1967.00000	-24.37880	-1.10220	29.76640	1.40000	0.72000	1.00000	0.02000	-0.60000	9.93200	2.97600	0.00000	0.00000	0.00000	2.04000	0.00000	0.00000	10.31600	-0.33600	-3.89600	0.00000	2.15000	-5.16600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.08400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.53600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-1.45200	1.44000	0.00000	0.00000	0.00000	3.14000	0.00000	0.00000	9.43000	-0.16000	-3.71000	0.00000	3.46000	-6.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	0.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-11.57200	-1.78280	-0.59220	-0.55480	-0.16220	-0.39100	-0.06200	-0.18140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-18.50540	-10.35640	-10.15600	-1.17551	NaN	0.54520	NaN	0.11143	-244.14200	-247.32820	-157.45500	-1.96520	0.30100	247.67800	9.63600	-414.76900	-89.82200	-3.23660	-3.75065	-588.28571	-154.44306	-206.95592	-82.10566	-885.26200	-588.54200	-23.47400	-5.24450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-23.92000	-284.38000	-245.26000	-216.40000	-3.78400
Finland	1968.00000	-17.86880	-2.43220	24.58640	0.40000	0.72000	-1.00000	0.02000	0.40000	9.93200	2.97600	0.00000	0.00000	0.00000	2.04000	0.00000	0.00000	10.31600	-0.33600	-3.89600	0.00000	2.15000	-5.16600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.08400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.53600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-1.45200	1.44000	0.00000	0.00000	0.00000	3.14000	0.00000	0.00000	9.43000	-0.16000	-3.71000	0.00000	3.46000	-6.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	0.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-11.57200	-1.78280	-0.59220	-0.55480	-0.16220	-0.39100	-0.06200	-0.18140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-15.20540	-10.37640	-9.98600	-0.97551	NaN	0.74520	NaN	0.07143	-261.14200	-266.32820	-197.45500	-3.19520	-1.64900	212.67800	-10.36400	-399.76900	-67.82200	-2.18660	-2.87065	-563.28571	-154.19306	-245.33592	-97.75316	-865.96200	-585.24200	-23.17400	-5.64450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-20.92000	-264.38000	-217.26000	-207.40000	-3.58400
Finland	1969.00000	-16.03880	-1.10220	21.42640	0.40000	-0.28000	0.00000	0.02000	-0.60000	9.93200	2.97600	0.00000	0.00000	0.00000	2.04000	0.00000	0.00000	10.31600	-0.33600	-3.89600	0.00000	2.15000	-5.16600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.08400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-3.71400	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.53600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-1.45200	1.44000	0.00000	0.00000	0.00000	3.14000	0.00000	0.00000	9.43000	-0.16000	-3.71000	0.00000	3.46000	-6.92000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.57000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.73000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	0.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-11.57200	-1.78280	-0.59220	-0.55480	-0.16220	-0.39100	-0.06200	-0.18140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23439	0.48244	-0.07073	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	NaN	-11.70540	-11.80640	-11.00600	6.12449	NaN	1.19520	NaN	-0.16857	-262.14200	-266.32820	-174.45500	-3.44520	-1.09900	186.67800	12.63600	-373.76900	-91.82200	-3.30660	-4.04065	-473.28571	-97.82306	-366.54592	-157.36826	-740.36200	-467.74200	-16.67400	-5.94450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-18.92000	-266.38000	-208.26000	-194.40000	-3.38400
Finland	1970.00000	-13.25880	4.57780	12.97640	0.40000	-0.28000	0.00000	0.02000	1.40000	7.23200	-0.82400	0.00000	0.00000	0.00000	-0.56000	0.00000	0.00000	5.71600	-0.33600	-3.89600	0.00000	-1.95000	-0.96600	0.00000	0.00000	0.00000	0.00000	-2.78800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.48400	-0.22400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.78600	0.00000	0.00000	0.00000	-3.11800	0.00000	0.00000	0.23600	0.00000	0.00000	0.00000	0.00000	-1.40800	0.00000	-0.15200	-0.56000	0.00000	0.00000	0.00000	-0.36000	0.00000	0.00000	6.93000	-0.16000	-3.71000	0.00000	-2.54000	-1.42000	0.00000	0.00000	0.00000	0.00000	-2.65000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.07000	-0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.27000	0.00000	0.00000	0.00000	-2.37000	0.00000	0.00000	0.28000	0.00000	0.00000	0.00000	0.00000	-1.52000	0.00000	-0.18000	-11.57200	1.18720	1.62780	0.40520	0.45780	-0.05100	-0.01200	-0.39140	-0.13520	0.00000	-0.01040	0.00000	-0.14560	-0.00000	7.07200	0.00000	-0.26000	-0.00000	-0.24960	-0.00000	0.32240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.55439	0.44244	0.46927	-0.56000	0.00000	0.20000	-0.62250	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	-2.62967	-6.86540	-12.70640	-10.76600	4.02449	NaN	2.37520	NaN	-0.24857	-253.14200	-257.32820	-145.45500	-3.14520	-0.14900	162.67800	33.63600	-341.76900	-111.82200	-4.24660	-4.18065	-391.28571	20.52694	-294.45592	-124.34196	-647.86200	-379.54200	-12.87400	-6.11850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-16.92000	-284.38000	-208.26000	-182.40000	-3.08400
